id,tweet_id,retweet_count,tweet_created,tweet_location,text,airline,airline_sentiment
7619,569502050536587000,0,2015-02-22 06:20:44 -0800,,@JetBlue Its poor Flight management. There is   no reason why a scheduled 8:00  pm  flight to takr off At 11:00pm .,Delta,-1
8283,568533099908182000,0,2015-02-19 14:10:28 -0800,NY NY,@JetBlue now we are waiting over an half hr for the packages. What's wrong with you guys?? http://t.co/wVGpp3Ymz1,Delta,-1
10376,569343563244425000,0,2015-02-21 19:50:58 -0800,NYC,@USAirways how do I change flights . 3 hours is crazy please help,US Airways,-1
10084,569542427758866000,0,2015-02-22 09:01:11 -0800,,@USAirways  where's my bag?  In line 200 deep at DCA. Agents say call 800 #.  800# says talk to agents. Abysmal customer service,US Airways,-1
4800,569716065741046000,0,2015-02-22 20:31:09 -0800,"Lincoln, NE",@SouthwestAir broke the stroller my wife and baby gate checked. They told her it's not their problem. Calling the A List Preferred line now.,Southwest,-1
4147,567805001050890000,0,2015-02-17 13:57:16 -0800,"Ontario, Canada",@united JT the issue is with missed connections early gate closings and zero concern from customer service,United,-1
11541,568031706944541000,0,2015-02-18 04:58:07 -0800,Tri-State ,"@USAirways Thanks means a lot after I was verbally cussed out, charged extra for a bag, &amp; then told "" I don't feel like dealing with it"" 😒",US Airways,-1
12943,569975126659342000,0,2015-02-23 13:40:34 -0800,CHI/ATX,@AmericanAir there's an employee at gate 45 of JFK telling people their bag doesn't fit and needs to be checked when it clearly fits #AA291,American,-1
12677,570064927550890000,4,2015-02-23 19:37:24 -0800,Belleville,@AmericanAir airport and 2 extra nights for hotels and not once have I heard of anything from your embarrassing airline saying that you will,American,-1
9617,569817859406352000,0,2015-02-23 03:15:39 -0800,,@USAirways then she had to get her own hotel so ur agents did nothing to help and to top it off you sent her luggage on the wrong flight!!!,US Airways,-1
6770,570289587794407000,0,2015-02-24 10:30:07 -0800,,"@JetBlue I've spent three hours talking to all different people, most of which couldn't help. I probably won't be using JetBlue again.",Delta,-1
10023,569566712397472000,0,2015-02-22 10:37:40 -0800,Boston,@USAirways are there such things as non-delayed flights or na? Get your shit together and get me out of here,US Airways,-1
13316,569890859526824000,0,2015-02-23 08:05:43 -0800,,"@AmericanAir --(pt 2) and the AA reservations phone number has been less than helpful, telling me to change things online when I can't.",American,-1
14382,569623849752359000,0,2015-02-22 14:24:43 -0800,Corpus Christi,"@AmericanAir I'm flying with your competitor today, starts with an U and ends with D. I will never make that mistake again. #americanforlife",American,1
803,570074833993671000,0,2015-02-23 20:16:46 -0800,"San Francisco, CA","@united better train your support staff with appropriate decorum, consider revisiting your terrible ""provide a death certificate' policy",United,-1
10119,569529813121290000,0,2015-02-22 08:11:03 -0800,"Phoenixville, PA","@USAirways between 3 of us, it is costing over $1000 to get home TODAY for no reason... Where do I send my receipts to be reimbursed?",US Airways,-1
12025,570139793608176000,0,2015-02-24 00:34:54 -0800,"Edmond, Oklahoma",@AmericanAir over the last year 50% of my flights have been delayed or Cancelled Flightled.  I'm done with you.,American,-1
1366,569762365572559000,0,2015-02-22 23:35:08 -0800,"Western Massachusetts, USA",BUT @united just re-booked to BOS; UGGH!! now 3 hour bus to WMASS home. Could have flown to BDL &amp; back to DC in same time. #unitedairlines,United,-1
4251,567749045524132000,0,2015-02-17 10:14:55 -0800,Toronto,@united Nearly 48 hours Late Flightr and still no idea where it is. I will never fly United again if I can help it.,United,-1
1350,569785570320196000,0,2015-02-23 01:07:20 -0800,"San Francisco, CA",@united was trying to change a flight online but got an error can you help via DM?,United,-1
8071,568811069575205000,1,2015-02-20 08:35:01 -0800,,"@JetBlue basically stole my glasses, and now I can't drive or see in my classes and they're not answering my phone calls. #thanksJetBlue",Delta,-1
1536,569676871744364000,0,2015-02-22 17:55:24 -0800,,@united your seats are god awful.,United,-1
3198,568602007583355000,0,2015-02-19 18:44:17 -0800,,@united just got my lost Kindle in the mail! Thanks again.,United,1
3368,568492898553102000,0,2015-02-19 11:30:43 -0800,,@united how do you log out of wifi in flight? Don't see any option and made typo when logging in. HELP!!,United,-1
9926,569612379811676000,0,2015-02-22 13:39:08 -0800,,@USAirways US Airlines 699 LA to RDU is holding onto baggages for an hour already and everyone is still waiting!?,US Airways,-1
8926,567739036425806000,0,2015-02-17 09:35:09 -0800,"Queens, NY",@JetBlue I did...#FlyFi worked well and was free aboard this flight,Delta,1
1807,569577455176049000,0,2015-02-22 11:20:22 -0800,?????,@united more people would catch their flights if your attendants had more help!,United,-1
4528,570062210640323000,0,2015-02-23 19:26:36 -0800,"Mustang, Oklahoma",@SouthwestAir your welcome. It was the thoughts of nearly the entire plane.,Southwest,-1
10987,568635173216133000,0,2015-02-19 20:56:04 -0800,"Arkansas, USA",@USAirways I will. Thank you for at least tweeting me back:) better than most. 👌,US Airways,1
2927,568828240502129000,0,2015-02-20 09:43:15 -0800,"Atlanta, GA",@united trying to reach him for the number. At last they have him on standbye and gave him 1 meal voucher for a potential 2 day standbye!,United,-1
5645,568839199773733000,0,2015-02-20 10:26:48 -0800,,@SouthwestAir SEA to DEN. South Sound Volleyball team on its way! http://t.co/tN5cXCld6M,Southwest,1
9802,569659137581326000,0,2015-02-22 16:44:56 -0800,Does it really matter,@USAirways hire smarter IT people if your systems keep crashing instead of some of the mooks you man some of these airports with. #goDelta,US Airways,-1
12379,570212842206581000,0,2015-02-24 05:25:10 -0800,Middle earth ,@AmericanAir I lost my (basket) ballbag on your plane,American,-1
4583,569996423074161000,0,2015-02-23 15:05:11 -0800,,"@SouthwestAir 2/22-MDW 2 SAN flt 1687 attendant Melissa was awesome! Fast, smiling, great. After weather Cancelled Flight day b4, it was welcome",Southwest,1
4321,567614049425556000,0,2015-02-17 01:18:29 -0800,Tweets = My Opinion,"@united, link to current status of flights/airports? Fly BWI-EWR-MCO this morning yet can't yet tell what any problems are except see snow.",United,-1
6683,567735409724367000,0,2015-02-17 09:20:44 -0800,,@SouthwestAir I need to reschedule a flight and I've been on hold for almost an hour. This is ridiculous. Is there a best number to call?,Southwest,-1
13885,569695998894674000,0,2015-02-22 19:11:25 -0800,"Tampa, Fl",@AmericanAir yes and the auto rebook confirmed an outbound that departs after the return flight.  # fire the software programmers,American,-1
1661,569632200913605000,0,2015-02-22 14:57:54 -0800,"Shreveport, Louisiana","@United​ has Cancelled Flighted 1 arrival into SHV tonight &amp; the 1st departure flight on Mon, Feb 23rd. Check with your airline for flight status.",United,-1
14448,569615100006441000,0,2015-02-22 13:49:57 -0800,"San Jose, CA",@AmericanAir On hold for 20 mins and then used the call back service only to have an agent call me and put me on hold forever-anyone there?,American,-1
12383,570209266264449000,0,2015-02-24 05:10:57 -0800,"Toronto, Ontario, Canada","@AmericanAir Disappointing lack of kindness toward this person. The agent asked her counterparts ""why this person was talking to her"".",American,-1
2405,569225585181880000,0,2015-02-21 12:02:09 -0800,SoCal,@United my flight from MCO has been delayed &amp; scheduled to arrive after my connection departs. What options do I have?,United,-1
3617,568231586585551000,0,2015-02-18 18:12:22 -0800,Chicagoland,"@united @staralliance was there few weeks ago AWESOME,bright vibrant, and NO habitrails",United,1
10716,568948170060747000,0,2015-02-20 17:39:48 -0800,Knoxville,@usairways Need to change div miles ticket after travel started due to weather advisory. Told not possible unless flight Cancelled Flightled. AnyHelp?,US Airways,-1
13494,569849550032101000,0,2015-02-23 05:21:34 -0800,,@AmericanAir would also like say kind move on adding the points !,American,1
11853,567728057700876000,0,2015-02-17 08:51:31 -0800,,@USAirways no we haven't because we've been in the same line at the service desk for an 1hr and 1/2 now in the same spot.,US Airways,-1
1280,569856081180160000,0,2015-02-23 05:47:31 -0800,Louisville,@united I'm not sure you can do anything as this has been building up over time! Other than promises from your CEO service has gotten worse!,United,-1
11626,567864523585118000,0,2015-02-17 17:53:47 -0800,,"@USAirways delayed my flight 3 times before Cancelled Flighting it, had angry and rude workers, and are now providing no helpful service at all",US Airways,-1
1813,569571772355490000,0,2015-02-22 10:57:47 -0800,Nueva York,@united called back and I've been on hold. What is the issue?! I have a confirmation number and an email that shows how much I've paid,United,-1
10811,568857278721479000,0,2015-02-20 11:38:38 -0800,"Boston, MA",@USAirways #2066. Was on plane from PBI to CLT and knew about the frozen water. Also saw a plane to NYC take off at the gate next door!,US Airways,-1
11879,570308309682676000,0,2015-02-24 11:44:31 -0800,,@AmericanAir why would I even consider continuing your point program when I received no perks or continued bad customer service? #senseless,American,-1
834,570058190647271000,0,2015-02-23 19:10:38 -0800,,"@united not just refunded, but for those of us who are on vacation to get a free room night to make up for making us sleep in DIA",United,1
8717,567906374870528000,1,2015-02-17 20:40:05 -0800,"Brooklyn, NY",@JetBlue it's been a while since I've angry tweeted an airline. Apparently you read my mind before I could bitch. Thank you for the credit.,Delta,1
1014,569965494519734000,0,2015-02-23 13:02:17 -0800,,@united thanks for listening! I definitely was not the only person in line who thought it was absurd.,United,1
9399,569950482665308000,0,2015-02-23 12:02:38 -0800,,"@USAirways - thanks, I hope so. Maybe you can put in a good word for me? ;-)",US Airways,1
11221,568408074161160000,0,2015-02-19 05:53:40 -0800,,@USAirways on flight # 556 delayed#connection help for flight # 561 # help via email,US Airways,-1
12267,570247850858148000,0,2015-02-24 07:44:16 -0800,,@AmericanAir Yes I am. 2495/1170. RNO departure at 1229 on 2/25 w/connection at DFW to LGA. I can do the 1120am to LAX and then to JFK,American,-1
1174,569905534020821000,0,2015-02-23 09:04:02 -0800,"Toronto, ON.....for now.","@united ,now you have Cancelled Flightled my wife and daughter's flt?? What's going on? Follow me so I can dm details.",United,-1
5356,569169704805372000,0,2015-02-21 08:20:06 -0800,"Washington DC, New York","@SouthwestAir can't speak with customer service for 2hours, still on hold! Do you guys work?#nogood",Southwest,-1
12722,570045585149063000,0,2015-02-23 18:20:33 -0800,Minnesota,@AmericanAir if it I have not rebooked didn't get notified that it was Cancelled Flightled,American,-1
4497,570203916643766000,0,2015-02-24 04:49:42 -0800,,@SouthwestAir customer service you shouldn't use those words wasted my time and took my money #BadBussiness #Theft http://t.co/63zaQ2lt8f,Southwest,-1
176,569354267854705000,0,2015-02-21 20:33:30 -0800,Barbados ,@VirginAmerica Thank you for the follow,Virgin America,1
259,568945958970532000,0,2015-02-20 17:31:01 -0800,"Los Angeles, CA",@VirginAmerica requested window seat and confirmed window but got stuck in middle seat. Not a good way to treat silver member😒,Virgin America,-1
7616,569504299992142000,0,2015-02-22 06:29:40 -0800,"Larchmont, New York","@JetBlue Issue is JFK. Pilot explained once JFK reopens we can get scheduled back there, but why can't we divert to LGA? Closer than ACY!",Delta,-1
4392,570272778840105000,0,2015-02-24 09:23:20 -0800,,@SouthwestAir thanks for the apology. Unfortunately i have had one too many bad experiences and will no longer be flying with southwest.,Southwest,-1
7326,569669059941261000,0,2015-02-22 17:24:22 -0800,"ÜT: 18.463449,-70.003608",@JetBlue oh right! Me and hundred people arrived back to the same gate we left minutes ago in SDQ http://t.co/7gB0hgW51t,Delta,-1
4494,570205323992175000,0,2015-02-24 04:55:17 -0800,,@SouthwestAir i have asked Lindsey to call me instead of DM like a schoolgirl but so far no call   Getting tired of typing little notes,Southwest,-1
5937,568470715009278000,0,2015-02-19 10:02:34 -0800,"Columbus, Ohio",@SouthwestAir now flying non stop CMH-OAK has me daydreaming about a trip to the bay...especially in this weather. #OhioProbz,Southwest,1
4060,567845492849287000,1,2015-02-17 16:38:10 -0800,Memphis,@united now finally in memphis. Landed 30 minutes ago. Still no bags. Paying for a service that just gets worse...,United,-1
10245,569463954155700000,0,2015-02-22 03:49:21 -0800,,@USAirways We've been on hold for over 7 hours after my wife's flight was Cancelled Flighted.,US Airways,-1
12945,569975063094501000,0,2015-02-23 13:40:19 -0800,"Gilbert, AZ","@AmericanAir after waiting for a delayed plane, we sat on the plane for an hour waiting for a Late Flight passenger. That's BS too..",American,-1
4835,569688749208179000,0,2015-02-22 18:42:36 -0800,,@SouthwestAir been dealing with multiple offices for the last 3 days. Youve completely lost me as a customer unless my bag is back to me.,Southwest,-1
2434,569209543533699000,0,2015-02-21 10:58:25 -0800,NJ,"@united Great!  I'm guessing you were Late Flight to open, service is horrible, you're overcharging, and don't care that everyone is miserable.",United,-1
10491,569253430100947000,0,2015-02-21 13:52:48 -0800,,@USAirways sitting on a plane in Philadelphia for over 20 minutes waiting just to get off the plane. Great service!,US Airways,1
8354,568442989258912000,0,2015-02-19 08:12:24 -0800,"Alexandria, VA",@JetBlue i appreciate that. When i flew with you in January the check engine light came on right before take off. Now it is a computer.,Delta,-1
7707,569330091857220000,0,2015-02-21 18:57:26 -0800,,@JetBlue nothing but praise for you helping our lady make her flight to CHS tonight!  #impressed,Delta,1
